MatchIdx,Date,League,HomeTeam,AwayTeam,BetType,Odds,FairOdds,Stake,Result,Win,Profit
1290,2024-05-26,3,Frosinone,Udinese,Draw,3.25,2.8412501295083286,1,2,0,-1.0
1299,2023-11-26,3,Empoli,Sassuolo,Draw,3.6,3.029711950717414,1,2,0,-1.0
1311,2023-08-27,3,Lazio,Genoa,Draw,4.0,3.1692494966992837,1,2,0,-1.0
1314,2023-09-27,3,Empoli,Salernitana,Draw,3.3,1.9857330603785983,1,0,0,-1.0
1320,2023-11-27,3,Verona,Lecce,Draw,3.0,1.6268893586720379,1,1,1,2.0
1321,2023-11-27,3,Bologna,Torino,Draw,3.25,2.1275606587897444,1,0,0,-1.0
1324,2024-01-28,3,Verona,Frosinone,Draw,3.3,1.8520605208096526,1,1,1,2.3
1330,2024-04-28,3,Bologna,Udinese,Draw,3.8,1.9560267040604806,1,1,1,2.8
1334,2023-08-28,3,Salernitana,Udinese,Draw,3.2,1.4383167888705022,1,1,1,2.2
1339,2023-10-28,3,Sassuolo,Bologna,Draw,3.4,2.4068881351026974,1,1,1,2.4
1340,2023-10-28,3,Lecce,Torino,Draw,3.0,1.7230552379240578,1,2,0,-1.0
1342,2024-01-29,3,Salernitana,Roma,Draw,3.8,1.6775931034482758,1,2,0,-1.0
1343,2024-04-29,3,Genoa,Cagliari,Draw,3.1,1.7251914751914752,1,0,0,-1.0
1348,2023-12-29,3,Fiorentina,Torino,Draw,3.2,2.121917090135046,1,0,0,-1.0
1354,2024-03-30,3,Torino,Monza,Draw,3.4,2.77108022766256,1,0,0,-1.0
1355,2024-03-30,3,Lazio,Juventus,Draw,3.1,1.8199543419596855,1,0,0,-1.0
1357,2023-09-30,3,Lecce,Napoli,Draw,3.8,2.9678427820246562,1,2,0,-1.0
1363,2023-12-30,3,Cagliari,Empoli,Draw,3.4,3.1480632764410137,1,1,1,2.4
1364,2023-12-30,3,Udinese,Bologna,Draw,3.1,1.5217402106936988,1,0,0,-1.0
1366,2023-12-30,3,Verona,Salernitana,Draw,3.4,2.0606453158604396,1,2,0,-1.0
1370,2024-04-01,4,Villarreal,Ath Madrid,Draw,3.75,3.110332202654047,1,2,0,-1.0
1372,2023-09-01,4,Almeria,Celta,Draw,3.4,1.882943588236865,1,2,0,-1.0
1374,2023-10-01,4,Alaves,Osasuna,Draw,3.0,1.5415167961123843,1,2,0,-1.0
1378,2024-01-02,4,Sociedad,Alaves,Draw,3.75,2.132982491626616,1,1,1,2.75
1379,2024-01-02,4,Valencia,Villarreal,Draw,3.5,2.1275606587897444,1,0,0,-1.0
1380,2024-02-02,4,Ath Bilbao,Mallorca,Draw,3.9,1.9114358900699033,1,0,0,-1.0
1381,2024-03-02,4,Sevilla,Sociedad,Draw,3.0,2.203426308539945,1,0,0,-1.0
1387,2023-09-02,4,Alaves,Valencia,Draw,2.88,1.5103970225195884,1,0,0,-1.0
1389,2023-10-02,4,Las Palmas,Celta,Draw,3.2,1.9982528149093128,1,0,0,-1.0
1393,2023-12-02,4,Osasuna,Sociedad,Draw,3.25,2.4850485870528476,1,1,1,2.25
1404,2024-03-03,4,Mallorca,Girona,Draw,3.2,1.882943588236865,1,0,0,-1.0
1406,2024-05-03,4,Getafe,Ath Bilbao,Draw,3.2,2.0675855904350526,1,2,0,-1.0
1408,2023-09-03,4,Mallorca,Ath Bilbao,Draw,3.0,1.7655126617470558,1,1,1,2.0
1411,2023-12-03,4,Mallorca,Alaves,Draw,3.0,1.9264799751712955,1,1,1,2.0
1418,2024-02-04,4,Villarreal,Cadiz,Draw,4.0,1.9148773948239337,1,1,1,3.0
1422,2024-03-04,4,Osasuna,Alaves,Draw,3.1,1.9536586153804936,1,0,0,-1.0
1423,2024-04-04,4,Granada,Valencia,Draw,3.1,2.007474978103203,1,2,0,-1.0
1427,2024-05-04,4,Mallorca,Ath Madrid,Draw,3.2,1.5874736586942466,1,2,0,-1.0
1428,2023-11-04,4,Osasuna,Girona,Draw,3.4,3.0705146139247246,1,2,0,-1.0
1432,2023-12-04,4,Celta,Cadiz,Draw,3.8,2.2283143517634834,1,1,1,2.8
1433,2024-02-05,4,Vallecano,Sevilla,Draw,3.3,2.8259094793839385,1,2,0,-1.0
1434,2024-05-05,4,Osasuna,Betis,Draw,3.25,3.0705146139247246,1,2,0,-1.0
1438,2024-05-05,4,Vallecano,Almeria,Draw,4.0,2.277580267328097,1,2,0,-1.0
1441,2023-11-05,4,Villarreal,Ath Bilbao,Draw,3.6,1.5787402345114812,1,2,0,-1.0
1450,2023-10-08,4,Villarreal,Las Palmas,Draw,4.0,1.801791753978323,1,2,0,-1.0
1452,2023-10-08,4,Alaves,Betis,Draw,3.25,1.7689593067609262,1,1,1,2.25
1455,2023-12-08,4,Getafe,Valencia,Draw,2.9,2.8259094793839385,1,0,0,-1.0
1457,2024-03-09,4,Valencia,Getafe,Draw,3.2,3.1480632764410137,1,0,0,-1.0
1458,2024-03-09,4,Cadiz,Ath Madrid,Draw,3.6,1.8721882566585955,1,0,0,-1.0
1459,2024-03-09,4,Granada,Sociedad,Draw,3.3,2.217967032967033,1,2,0,-1.0
1464,2023-12-09,4,Mallorca,Sevilla,Draw,3.1,1.8520605208096526,1,0,0,-1.0
1466,2024-02-10,4,Sociedad,Osasuna,Draw,3.2,2.9647805703187817,1,2,0,-1.0
1468,2024-02-10,4,Las Palmas,Valencia,Draw,3.0,2.1606380768457876,1,0,0,-1.0
1472,2024-03-10,4,Betis,Villarreal,Draw,3.5,1.914211076280042,1,2,0,-1.0
1476,2023-12-10,4,Cadiz,Osasuna,Draw,3.1,2.418027603346129,1,1,1,2.1
1483,2024-05-11,4,Mallorca,Las Palmas,Draw,3.5,1.6750770152850496,1,0,0,-1.0
1484,2024-05-11,4,Villarreal,Sevilla,Draw,4.0,2.81913977056352,1,0,0,-1.0
1487,2023-08-11,4,Almeria,Vallecano,Draw,3.3,1.7266190547140738,1,2,0,-1.0
1489,2023-11-11,4,Vallecano,Girona,Draw,3.5,1.6636758316973101,1,2,0,-1.0
1490,2023-11-11,4,Almeria,Sociedad,Draw,3.8,1.936198540265704,1,2,0,-1.0
1491,2023-11-11,4,Granada,Getafe,Draw,3.1,2.8259094793839385,1,1,1,2.1
1492,2023-11-11,4,Osasuna,Las Palmas,Draw,3.4,3.1893721856033412,1,1,1,2.4
1495,2023-12-11,4,Vallecano,Celta,Draw,3.1,2.0028552571166207,1,1,1,2.1
1509,2024-01-13,4,Las Palmas,Villarreal,Draw,3.3,2.113094522699229,1,0,0,-1.0
1510,2024-01-13,4,Mallorca,Celta,Draw,3.1,1.6300281163341066,1,1,1,2.1
1518,2023-08-13,4,Celta,Osasuna,Draw,3.2,2.4595814570688943,1,2,0,-1.0
1521,2024-01-14,4,Almeria,Girona,Draw,4.0,1.7643793103448278,1,1,1,3.0
1522,2024-01-14,4,Cadiz,Valencia,Draw,3.0,1.9536586153804936,1,2,0,-1.0
1523,2024-04-14,4,Las Palmas,Sevilla,Draw,3.2,1.7133503699308725,1,2,0,-1.0
1527,2024-05-14,4,Osasuna,Mallorca,Draw,2.9,1.5558335107515435,1,1,1,1.9
1536,2024-05-15,4,Celta,Ath Bilbao,Draw,3.3,1.4036459735644133,1,0,0,-1.0
1540,2024-02-16,4,Villarreal,Getafe,Draw,3.5,1.7429271362695276,1,1,1,2.5
1543,2024-03-16,4,Getafe,Girona,Draw,3.5,2.4068881351026974,1,0,0,-1.0
1544,2024-03-16,4,Ath Bilbao,Alaves,Draw,3.75,1.9114358900699033,1,0,0,-1.0
1547,2024-05-16,4,Sociedad,Valencia,Draw,3.9,1.9148773948239337,1,0,0,-1.0
1548,2023-09-16,4,Ath Bilbao,Cadiz,Draw,4.0,1.9560267040604806,1,0,0,-1.0
1552,2023-12-16,4,Celta,Granada,Draw,4.0,2.365414911451546,1,0,0,-1.0
1559,2024-02-17,4,Valencia,Sevilla,Draw,3.3,2.125785901537368,1,1,1,2.3
1560,2024-03-17,4,Sevilla,Celta,Draw,3.4,1.7361041565855266,1,2,0,-1.0
1563,2024-03-17,4,Vallecano,Betis,Draw,3.25,1.613291770876589,1,0,0,-1.0
1567,2023-09-17,4,Sevilla,Las Palmas,Draw,4.0,2.195155733952091,1,0,0,-1.0
1569,2023-12-17,4,Almeria,Mallorca,Draw,3.2,1.8383414408342849,1,1,1,2.2
1575,2024-02-18,4,Mallorca,Sociedad,Draw,2.8,1.4937860262363067,1,2,0,-1.0
1576,2024-02-18,4,Betis,Alaves,Draw,3.3,2.277580267328097,1,1,1,2.3
1578,2023-08-18,4,Mallorca,Villarreal,Draw,3.2,1.8520605208096526,1,2,0,-1.0
1579,2023-08-18,4,Valencia,Las Palmas,Draw,3.9,1.8024012389552893,1,0,0,-1.0
1580,2023-09-18,4,Granada,Girona,Draw,3.5,1.4493405345755124,1,2,0,-1.0
1582,2024-01-19,4,Alaves,Cadiz,Draw,3.5,2.805139462809917,1,0,0,-1.0
1591,2024-05-19,4,Mallorca,Almeria,Draw,4.1,1.882415738793012,1,1,1,3.0999999999999996
1592,2024-05-19,4,Valencia,Girona,Draw,3.5,2.007474978103203,1,2,0,-1.0
1599,2023-12-19,4,Granada,Sevilla,Draw,3.4,1.7655126617470558,1,2,0,-1.0
1602,2024-01-20,4,Valencia,Ath Bilbao,Draw,3.3,2.7924797843665767,1,0,0,-1.0
1606,2024-04-20,4,Valencia,Betis,Draw,3.2,3.1480632764410137,1,2,0,-1.0
1610,2023-08-20,4,Betis,Ath Madrid,Draw,3.4,2.217967032967033,1,1,1,2.4
1614,2023-12-20,4,Villarreal,Celta,Draw,3.6,2.197814207650273,1,0,0,-1.0
1619,2024-04-21,4,Getafe,Sociedad,Draw,3.1,1.696037120301661,1,1,1,2.1
1621,2024-04-21,4,Alaves,Ath Madrid,Draw,3.5,2.0354432444949686,1,0,0,-1.0
1623,2023-08-21,4,Alaves,Sevilla,Draw,3.1,1.5934461541485414,1,0,0,-1.0
1624,2023-08-21,4,Granada,Vallecano,Draw,3.0,1.4010248958139953,1,2,0,-1.0
1625,2023-10-21,4,Sociedad,Mallorca,Draw,3.8,2.3088789471491946,1,0,0,-1.0
1626,2023-10-21,4,Getafe,Betis,Draw,3.0,1.613291770876589,1,1,1,2.0
1627,2023-10-21,4,Sevilla,Real Madrid,Draw,3.6,3.5294399258377096,1,1,1,2.6
1629,2023-12-21,4,Betis,Girona,Draw,3.5,1.7655126617470558,1,1,1,2.5
1630,2023-12-21,4,Cadiz,Sociedad,Draw,3.1,1.7411601402688484,1,1,1,2.1
1635,2023-09-22,4,Alaves,Ath Bilbao,Draw,3.0,1.8721882566585955,1,2,0,-1.0
1636,2023-10-22,4,Las Palmas,Vallecano,Draw,3.1,1.430789719831051,1,2,0,-1.0
1642,2023-09-23,4,Osasuna,Sevilla,Draw,3.1,1.618475231848599,1,1,1,2.1
1649,2024-02-24,4,Almeria,Ath Madrid,Draw,4.0,3.197922684458399,1,1,1,3.0
1651,2023-09-24,4,Sociedad,Getafe,Draw,3.8,1.659593090480823,1,0,0,-1.0
1652,2023-09-24,4,Vallecano,Villarreal,Draw,3.5,2.81913977056352,1,1,1,2.5
1654,2023-09-24,4,Las Palmas,Granada,Draw,3.5,1.4783467693896193,1,0,0,-1.0
1657,2024-02-25,4,Cadiz,Celta,Draw,3.0,1.8869512156082222,1,1,1,2.0
1658,2024-02-25,4,Betis,Ath Bilbao,Draw,3.1,1.6209536877429032,1,0,0,-1.0
1662,2024-05-25,4,Sociedad,Ath Madrid,Draw,3.3,1.8520605208096526,1,2,0,-1.0
1664,2024-05-25,4,Vallecano,Ath Bilbao,Draw,3.5,1.5197982345523329,1,2,0,-1.0
1666,2023-08-25,4,Las Palmas,Sociedad,Draw,3.1,1.487817372717451,1,1,1,2.1
1667,2023-08-25,4,Celta,Real Madrid,Draw,3.9,1.7756582225287731,1,2,0,-1.0
1670,2023-11-25,4,Getafe,Almeria,Draw,3.75,1.7786349618982087,1,0,0,-1.0
1672,2024-01-26,4,Almeria,Alaves,Draw,3.2,1.8165625764216786,1,2,0,-1.0
1674,2024-04-26,4,Sociedad,Real Madrid,Draw,3.25,2.8956916201948015,1,2,0,-1.0
1675,2024-05-26,4,Getafe,Mallorca,Draw,3.25,1.8250357890356226,1,2,0,-1.0
1677,2024-05-26,4,Las Palmas,Alaves,Draw,3.3,1.9556948504063933,1,1,1,2.3
1679,2023-08-26,4,Cadiz,Almeria,Draw,3.2,1.7230552379240578,1,1,1,2.2
1680,2023-08-26,4,Granada,Mallorca,Draw,3.0,1.9797385274366675,1,0,0,-1.0
1682,2023-09-26,4,Sevilla,Almeria,Draw,3.8,2.0606453158604396,1,0,0,-1.0
1688,2024-01-27,4,Sociedad,Vallecano,Draw,3.75,2.277580267328097,1,1,1,2.75
1693,2024-04-27,4,Almeria,Getafe,Draw,3.4,1.9375525464316181,1,2,0,-1.0
1694,2024-04-27,4,Alaves,Celta,Draw,3.1,1.6230283078656433,1,0,0,-1.0
1699,2023-09-27,4,Ath Bilbao,Getafe,Draw,3.6,1.6783519932643067,1,1,1,2.6
1702,2023-09-27,4,Cadiz,Vallecano,Draw,3.2,1.4653578533201885,1,1,1,2.2
1703,2023-09-27,4,Valencia,Sociedad,Draw,3.1,1.7133503699308725,1,2,0,-1.0
1705,2023-11-27,4,Girona,Ath Bilbao,Draw,3.5,1.6368035429112202,1,1,1,2.5
1707,2024-01-28,4,Cadiz,Ath Bilbao,Draw,3.4,2.4068881351026974,1,1,1,2.4
1708,2024-01-28,4,Sevilla,Osasuna,Draw,3.4,2.8259094793839385,1,1,1,2.4
1710,2024-04-28,4,Cadiz,Mallorca,Draw,2.9,1.9207764770357538,1,1,1,1.9
1711,2024-04-28,4,Granada,Osasuna,Draw,3.1,1.9207764770357538,1,0,0,-1.0
1715,2023-08-28,4,Vallecano,Ath Madrid,Draw,3.3,2.104777876579407,1,2,0,-1.0
1718,2023-09-28,4,Osasuna,Ath Madrid,Draw,3.4,3.0705146139247246,1,2,0,-1.0
1719,2023-10-28,4,Almeria,Las Palmas,Draw,3.5,2.9937443244879427,1,2,0,-1.0
1722,2023-10-28,4,Cadiz,Sevilla,Draw,3.25,1.7643793103448278,1,1,1,2.25
1728,2023-10-29,4,Vallecano,Sociedad,Draw,3.2,3.0705146139247246,1,1,1,2.2
1733,2024-03-30,4,Almeria,Osasuna,Draw,3.2,1.4276261354834168,1,2,0,-1.0
1736,2023-09-30,4,Getafe,Villarreal,Draw,3.1,2.7950722138309705,1,1,1,2.1
1737,2023-09-30,4,Vallecano,Mallorca,Draw,3.1,1.9207764770357538,1,1,1,2.1
1743,2024-03-31,4,Celta,Vallecano,Draw,3.3,2.5432077750488373,1,1,1,2.3
1745,2024-03-31,4,Alaves,Sociedad,Draw,2.9,1.5749821810406273,1,2,0,-1.0
