MatchIdx,Date,League,HomeTeam,AwayTeam,BetType,Odds,FairOdds,Stake,Result,Win,Profit
1096,2024-03-09,3,Bologna,Inter,Draw,3.3,3.185437599684579,1,2,0,-1.0
1098,2023-12-09,3,Verona,Lazio,Draw,3.4,2.6399636362967955,1,1,1,2.4
1100,2023-12-09,3,Inter,Udinese,Draw,6.5,5.914132124764084,1,0,0,-1.0
1101,2024-02-10,3,Cagliari,Lazio,Draw,3.3,2.5971409147935853,1,2,0,-1.0
1102,2024-02-10,3,Roma,Inter,Draw,3.5,3.1235296481609796,1,2,0,-1.0
1103,2024-02-10,3,Sassuolo,Torino,Draw,3.3,2.5819436779712563,1,1,1,2.3
1105,2024-03-10,3,Milan,Empoli,Draw,5.0,4.968489865910594,1,0,0,-1.0
1111,2023-12-10,3,Frosinone,Torino,Draw,3.2,2.5227806200323877,1,1,1,2.2
1113,2023-12-10,3,Salernitana,Bologna,Draw,3.3,2.2787670529862134,1,2,0,-1.0
1118,2024-02-11,3,Genoa,Atalanta,Draw,3.3,2.306071074871091,1,2,0,-1.0
1123,2023-11-11,3,Lecce,Milan,Draw,3.6,2.9657003947911535,1,1,1,2.6
1132,2024-05-12,3,Verona,Torino,Draw,3.0,2.204933628746762,1,2,0,-1.0
1137,2023-11-12,3,Udinese,Atalanta,Draw,3.5,2.502185880199428,1,1,1,2.5
1138,2023-11-12,3,Lazio,Roma,Draw,3.0,2.4785008335881957,1,1,1,2.0
1140,2024-01-13,3,Genoa,Torino,Draw,3.0,1.9252872936341974,1,1,1,2.0
1145,2024-04-13,3,Torino,Juventus,Draw,3.0,2.2410014348923735,1,1,1,2.0
1147,2024-05-13,3,Lecce,Udinese,Draw,3.1,2.89333952945884,1,2,0,-1.0
1150,2024-01-14,3,Cagliari,Bologna,Draw,3.1,2.5227806200323877,1,0,0,-1.0
1154,2024-04-14,3,Napoli,Frosinone,Draw,5.5,5.23715895899574,1,1,1,4.5
1155,2024-04-14,3,Sassuolo,Milan,Draw,3.8,3.3783827340634125,1,1,1,2.8
1156,2024-04-14,3,Inter,Cagliari,Draw,8.0,5.913384689230336,1,1,1,7.0
1158,2024-03-15,3,Empoli,Bologna,Draw,3.2,3.068080053600243,1,2,0,-1.0
1161,2023-12-15,3,Genoa,Juventus,Draw,3.2,2.5819436779712563,1,1,1,2.2
1167,2024-03-16,3,Salernitana,Lecce,Draw,3.2,2.5513146317174686,1,2,0,-1.0
1168,2024-03-16,3,Frosinone,Lazio,Draw,3.4,2.243074296248725,1,2,0,-1.0
1171,2023-09-16,3,Genoa,Napoli,Draw,3.8,3.7761136305372123,1,1,1,2.8
1174,2023-12-16,3,Torino,Empoli,Draw,3.8,3.049666321275018,1,0,0,-1.0
1175,2024-02-17,3,Napoli,Genoa,Draw,3.75,3.086730241432699,1,1,1,2.75
1177,2024-02-17,3,Atalanta,Sassuolo,Draw,5.5,5.267855974776432,1,0,0,-1.0
1181,2024-03-17,3,Inter,Napoli,Draw,4.0,3.832781159112808,1,1,1,3.0
1183,2023-09-17,3,Cagliari,Udinese,Draw,3.3,3.1056491994429427,1,1,1,2.3
1184,2023-09-17,3,Frosinone,Sassuolo,Draw,3.4,2.592818995771896,1,0,0,-1.0
1194,2024-02-18,3,Empoli,Fiorentina,Draw,3.3,2.306071074871091,1,1,1,2.3
1196,2024-02-18,3,Frosinone,Roma,Draw,3.75,3.068080053600243,1,2,0,-1.0
1201,2023-09-18,3,Verona,Bologna,Draw,3.3,2.5088029769653657,1,1,1,2.3
1203,2024-04-19,3,Genoa,Lazio,Draw,3.1,2.4785008335881957,1,2,0,-1.0
1206,2024-05-19,3,Monza,Frosinone,Draw,3.4,2.6543323044093574,1,2,0,-1.0
1207,2024-05-19,3,Udinese,Empoli,Draw,3.4,3.1119939515724844,1,1,1,2.4
1212,2023-08-19,3,Genoa,Fiorentina,Draw,3.25,2.2731588155556897,1,2,0,-1.0
1215,2024-01-20,3,Udinese,Milan,Draw,3.8,3.068080053600243,1,2,0,-1.0
1218,2024-05-20,3,Salernitana,Verona,Draw,3.8,3.6611412779236394,1,2,0,-1.0
1221,2023-08-20,3,Sassuolo,Atalanta,Draw,3.4,1.5338441729545593,1,2,0,-1.0
1222,2023-08-20,3,Lecce,Lazio,Draw,3.3,3.185437599684579,1,0,0,-1.0
1224,2024-01-21,3,Frosinone,Cagliari,Draw,3.4,3.1421351172496172,1,0,0,-1.0
1225,2024-01-21,3,Empoli,Monza,Draw,3.3,2.9143720368313564,1,0,0,-1.0
1226,2024-01-21,3,Salernitana,Genoa,Draw,3.2,2.171867868780498,1,2,0,-1.0
1230,2024-04-21,3,Salernitana,Fiorentina,Draw,4.0,3.1235296481609796,1,2,0,-1.0
1233,2023-08-21,3,Bologna,Milan,Draw,3.4,3.324181881050393,1,2,0,-1.0
1235,2023-10-21,3,Torino,Inter,Draw,3.6,3.38649810655883,1,2,0,-1.0
1236,2023-10-21,3,Sassuolo,Lazio,Draw,3.5,3.389887360594757,1,2,0,-1.0
1239,2024-04-22,3,Milan,Inter,Draw,3.6,3.4963708109016007,1,2,0,-1.0
1240,2023-09-22,3,Salernitana,Frosinone,Draw,3.2,2.89333952945884,1,1,1,2.2
1248,2023-12-22,3,Sassuolo,Genoa,Draw,3.3,3.1421351172496172,1,2,0,-1.0
1249,2023-12-22,3,Monza,Fiorentina,Draw,3.2,3.068080053600243,1,2,0,-1.0
1252,2024-05-23,3,Cagliari,Fiorentina,Draw,3.75,3.584629243241836,1,2,0,-1.0
1254,2023-09-23,3,Sassuolo,Juventus,Draw,4.0,3.6373876203357467,1,0,0,-1.0
1262,2023-12-23,3,Verona,Cagliari,Draw,3.25,3.1421351172496172,1,0,0,-1.0
1263,2023-12-23,3,Roma,Napoli,Draw,3.1,2.567452421279963,1,0,0,-1.0
1265,2024-02-24,3,Salernitana,Monza,Draw,3.1,2.4785008335881957,1,2,0,-1.0
1267,2024-05-24,3,Genoa,Bologna,Draw,3.4,2.3536367650348167,1,0,0,-1.0
1269,2023-09-24,3,Atalanta,Cagliari,Draw,5.0,4.968489865910594,1,0,0,-1.0
1270,2023-09-24,3,Udinese,Fiorentina,Draw,3.5,2.2097288940469264,1,2,0,-1.0
1271,2023-09-24,3,Bologna,Napoli,Draw,3.6,3.4554719570195185,1,1,1,2.6
1272,2023-09-24,3,Torino,Roma,Draw,2.9,2.204933628746762,1,1,1,1.9
1274,2024-02-25,3,Cagliari,Napoli,Draw,3.75,3.6373876203357467,1,1,1,2.75
1277,2024-04-25,3,Udinese,Roma,Draw,3.4,2.2731588155556897,1,2,0,-1.0
1283,2024-01-26,3,Cagliari,Torino,Draw,3.2,2.2787670529862134,1,2,0,-1.0
1287,2024-05-26,3,Atalanta,Torino,Draw,3.5,3.0327246000052543,1,0,0,-1.0
1293,2023-08-26,3,Frosinone,Atalanta,Draw,4.0,3.744229298715535,1,0,0,-1.0
1298,2023-11-26,3,Cagliari,Monza,Draw,3.25,3.068080053600243,1,1,1,2.25
1324,2024-01-28,3,Verona,Frosinone,Draw,3.3,3.2730366297318225,1,1,1,2.3
1326,2024-01-28,3,Fiorentina,Inter,Draw,3.6,3.554944155599517,1,2,0,-1.0
1327,2024-02-28,3,Sassuolo,Napoli,Draw,3.8,3.554944155599517,1,2,0,-1.0
1336,2023-09-28,3,Frosinone,Fiorentina,Draw,3.6,2.5971409147935853,1,1,1,2.6
1338,2023-09-28,3,Genoa,Roma,Draw,3.25,3.068080053600243,1,0,0,-1.0
1339,2023-10-28,3,Sassuolo,Bologna,Draw,3.4,3.1032027134070455,1,1,1,2.4
1340,2023-10-28,3,Lecce,Torino,Draw,3.0,1.822477618853251,1,2,0,-1.0
1342,2024-01-29,3,Salernitana,Roma,Draw,3.8,3.1849032633331658,1,2,0,-1.0
1355,2024-03-30,3,Lazio,Juventus,Draw,3.1,3.045358812306781,1,0,0,-1.0
1357,2023-09-30,3,Lecce,Napoli,Draw,3.8,3.7761136305372123,1,2,0,-1.0
1360,2023-10-30,3,Empoli,Atalanta,Draw,3.75,3.584629243241836,1,2,0,-1.0
1364,2023-12-30,3,Udinese,Bologna,Draw,3.1,1.802263577779134,1,0,0,-1.0
1370,2024-04-01,4,Villarreal,Ath Madrid,Draw,3.75,2.817842301715211,1,2,0,-1.0
1371,2023-09-01,4,Cadiz,Villarreal,Draw,3.4,2.502185880199428,1,0,0,-1.0
1372,2023-09-01,4,Almeria,Celta,Draw,3.4,3.185437599684579,1,2,0,-1.0
1384,2024-03-02,4,Valencia,Real Madrid,Draw,3.8,3.38649810655883,1,1,1,2.8
1386,2023-09-02,4,Real Madrid,Getafe,Draw,5.25,4.772917385865325,1,0,0,-1.0
1389,2023-10-02,4,Las Palmas,Celta,Draw,3.2,3.1421351172496172,1,0,0,-1.0
1393,2023-12-02,4,Osasuna,Sociedad,Draw,3.25,2.5088029769653657,1,1,1,2.25
1396,2024-01-03,4,Real Madrid,Mallorca,Draw,6.5,5.775412088944389,1,0,0,-1.0
1398,2024-02-03,4,Valencia,Almeria,Draw,3.75,3.549379094067415,1,0,0,-1.0
1402,2024-03-03,4,Villarreal,Granada,Draw,4.0,3.549379094067415,1,0,0,-1.0
1404,2024-03-03,4,Mallorca,Girona,Draw,3.2,2.2731588155556897,1,0,0,-1.0
1410,2023-11-03,4,Las Palmas,Ath Madrid,Draw,3.6,3.41591105983858,1,0,0,-1.0
1412,2023-12-03,4,Almeria,Betis,Draw,3.6,2.8787866847364394,1,1,1,2.6
1418,2024-02-04,4,Villarreal,Cadiz,Draw,4.0,3.6512435246329153,1,1,1,3.0
1423,2024-04-04,4,Granada,Valencia,Draw,3.1,2.2769362478975403,1,2,0,-1.0
1425,2024-05-04,4,Real Madrid,Cadiz,Draw,5.25,5.038649879331115,1,0,0,-1.0
1427,2024-05-04,4,Mallorca,Ath Madrid,Draw,3.2,2.2097288940469264,1,2,0,-1.0
1428,2023-11-04,4,Osasuna,Girona,Draw,3.4,2.323977110565391,1,2,0,-1.0
1431,2023-11-04,4,Sociedad,Barcelona,Draw,3.5,2.306071074871091,1,2,0,-1.0
1434,2024-05-05,4,Osasuna,Betis,Draw,3.25,2.2097288940469264,1,2,0,-1.0
1437,2024-05-05,4,Sevilla,Granada,Draw,4.0,3.897790695361604,1,0,0,-1.0
1438,2024-05-05,4,Vallecano,Almeria,Draw,4.0,3.9425303988649323,1,2,0,-1.0
1440,2023-11-05,4,Valencia,Granada,Draw,4.0,3.549379094067415,1,0,0,-1.0
1445,2023-10-07,4,Cadiz,Girona,Draw,3.4,2.5179787391531376,1,2,0,-1.0
1446,2023-10-07,4,Real Madrid,Osasuna,Draw,6.0,5.267855974776432,1,0,0,-1.0
1450,2023-10-08,4,Villarreal,Las Palmas,Draw,4.0,3.7201467344701693,1,2,0,-1.0
1452,2023-10-08,4,Alaves,Betis,Draw,3.25,3.185437599684579,1,1,1,2.25
1454,2023-10-08,4,Granada,Barcelona,Draw,5.25,5.084120187524236,1,1,1,4.25
1456,2024-02-09,4,Cadiz,Betis,Draw,3.0,2.204933628746762,1,2,0,-1.0
1458,2024-03-09,4,Cadiz,Ath Madrid,Draw,3.6,3.1849032633331658,1,0,0,-1.0
1459,2024-03-09,4,Granada,Sociedad,Draw,3.3,3.1849032633331658,1,2,0,-1.0
1462,2023-12-09,4,Betis,Real Madrid,Draw,3.8,3.692068614580847,1,1,1,2.8
1463,2023-12-09,4,Villarreal,Sociedad,Draw,3.4,2.340756537436174,1,2,0,-1.0
1464,2023-12-09,4,Mallorca,Sevilla,Draw,3.1,2.6543323044093574,1,0,0,-1.0
1471,2024-03-10,4,Real Madrid,Celta,Draw,6.0,5.267855974776432,1,0,0,-1.0
1476,2023-12-10,4,Cadiz,Osasuna,Draw,3.1,2.6543323044093574,1,1,1,2.1
1480,2024-02-11,4,Sevilla,Ath Madrid,Draw,3.5,2.3536367650348167,1,0,0,-1.0
1482,2024-03-11,4,Almeria,Sevilla,Draw,3.3,3.126545439965155,1,1,1,2.3
1483,2024-05-11,4,Mallorca,Las Palmas,Draw,3.5,2.955022077510378,1,0,0,-1.0
1484,2024-05-11,4,Villarreal,Sevilla,Draw,4.0,3.7542450119783237,1,0,0,-1.0
1489,2023-11-11,4,Vallecano,Girona,Draw,3.5,2.585947601936928,1,2,0,-1.0
1493,2023-11-11,4,Real Madrid,Valencia,Draw,5.5,4.991773769235271,1,0,0,-1.0
1494,2023-12-11,4,Granada,Ath Bilbao,Draw,4.0,3.7761136305372123,1,1,1,3.0
1497,2024-02-12,4,Almeria,Ath Bilbao,Draw,4.0,3.850197465545743,1,1,1,3.0
1503,2023-08-12,4,Sociedad,Girona,Draw,4.0,3.7201467344701693,1,1,1,3.0
1516,2024-04-13,4,Cadiz,Barcelona,Draw,3.6,3.4554719570195185,1,2,0,-1.0
1519,2023-08-13,4,Villarreal,Betis,Draw,4.0,3.6169266758603618,1,2,0,-1.0
1520,2023-08-13,4,Getafe,Barcelona,Draw,3.8,3.443974814579079,1,1,1,2.8
1521,2024-01-14,4,Almeria,Girona,Draw,4.0,3.6373876203357467,1,1,1,3.0
1524,2024-04-14,4,Granada,Alaves,Draw,3.0,2.5227806200323877,1,0,0,-1.0
1527,2024-05-14,4,Osasuna,Mallorca,Draw,2.9,2.2769362478975403,1,1,1,1.9
1531,2023-08-14,4,Ath Madrid,Granada,Draw,5.5,5.254903083057939,1,0,0,-1.0
1532,2024-03-15,4,Sociedad,Cadiz,Draw,4.0,3.9425303988649323,1,0,0,-1.0
1535,2024-05-15,4,Vallecano,Granada,Draw,3.8,3.636685882815746,1,0,0,-1.0
1536,2024-05-15,4,Celta,Ath Bilbao,Draw,3.3,2.57959371006062,1,0,0,-1.0
1540,2024-02-16,4,Villarreal,Getafe,Draw,3.5,3.064411697691039,1,1,1,2.5
1543,2024-03-16,4,Getafe,Girona,Draw,3.5,2.2097288940469264,1,0,0,-1.0
1545,2024-05-16,4,Las Palmas,Betis,Draw,3.5,3.068080053600243,1,1,1,2.5
1547,2024-05-16,4,Sociedad,Valencia,Draw,3.9,3.7201467344701693,1,0,0,-1.0
1548,2023-09-16,4,Ath Bilbao,Cadiz,Draw,4.0,3.9425303988649323,1,0,0,-1.0
1549,2023-09-16,4,Valencia,Ath Madrid,Draw,3.3,2.375416256474964,1,0,0,-1.0
1552,2023-12-16,4,Celta,Granada,Draw,4.0,3.7201467344701693,1,0,0,-1.0
1560,2024-03-17,4,Sevilla,Celta,Draw,3.4,3.3516496122018085,1,2,0,-1.0
1567,2023-09-17,4,Sevilla,Las Palmas,Draw,4.0,3.68644084652717,1,0,0,-1.0
1568,2023-09-17,4,Real Madrid,Sociedad,Draw,4.0,3.5188833748817636,1,0,0,-1.0
1570,2023-12-17,4,Sociedad,Betis,Draw,4.0,3.7201467344701693,1,1,1,3.0
1572,2023-12-17,4,Real Madrid,Villarreal,Draw,6.0,5.68415456187851,1,0,0,-1.0
1575,2024-02-18,4,Mallorca,Sociedad,Draw,2.8,2.204933628746762,1,2,0,-1.0
1578,2023-08-18,4,Mallorca,Villarreal,Draw,3.2,3.126545439965155,1,2,0,-1.0
1579,2023-08-18,4,Valencia,Las Palmas,Draw,3.9,3.6979135470677202,1,0,0,-1.0
1580,2023-09-18,4,Granada,Girona,Draw,3.5,2.56440227039138,1,2,0,-1.0
1584,2024-04-19,4,Ath Bilbao,Granada,Draw,6.0,5.775412088944389,1,1,1,5.0
1590,2024-05-19,4,Granada,Celta,Draw,3.6,2.2097288940469264,1,2,0,-1.0
1592,2024-05-19,4,Valencia,Girona,Draw,3.5,1.874299395850319,1,2,0,-1.0
1593,2024-05-19,4,Villarreal,Real Madrid,Draw,3.75,3.324181881050393,1,1,1,2.75
1596,2023-08-19,4,Osasuna,Ath Bilbao,Draw,3.0,2.892899290488013,1,2,0,-1.0
1599,2023-12-19,4,Granada,Sevilla,Draw,3.4,2.585947601936928,1,2,0,-1.0
1603,2024-01-20,4,Celta,Sociedad,Draw,3.0,2.4785008335881957,1,2,0,-1.0
1610,2023-08-20,4,Betis,Ath Madrid,Draw,3.4,2.9143720368313564,1,1,1,2.4
1614,2023-12-20,4,Villarreal,Celta,Draw,3.6,3.4074075941141957,1,0,0,-1.0
1618,2024-01-21,4,Girona,Sevilla,Draw,4.0,3.9425303988649323,1,0,0,-1.0
1619,2024-04-21,4,Getafe,Sociedad,Draw,3.1,2.2097288940469264,1,1,1,2.1
1623,2023-08-21,4,Alaves,Sevilla,Draw,3.1,2.5227806200323877,1,0,0,-1.0
1624,2023-08-21,4,Granada,Vallecano,Draw,3.0,2.6543323044093574,1,2,0,-1.0
1625,2023-10-21,4,Sociedad,Mallorca,Draw,3.8,3.549379094067415,1,0,0,-1.0
1628,2023-10-21,4,Celta,Ath Madrid,Draw,3.5,2.2410014348923735,1,2,0,-1.0
1629,2023-12-21,4,Betis,Girona,Draw,3.5,2.9491488928450766,1,1,1,2.5
1633,2024-01-22,4,Granada,Ath Madrid,Draw,3.8,3.38649810655883,1,2,0,-1.0
1635,2023-09-22,4,Alaves,Ath Bilbao,Draw,3.0,2.9306913946018653,1,2,0,-1.0
1643,2023-09-23,4,Barcelona,Celta,Draw,6.0,5.267855974776432,1,0,0,-1.0
1644,2023-09-23,4,Almeria,Valencia,Draw,3.6,3.5857623694981484,1,1,1,2.6
1645,2023-10-23,4,Valencia,Cadiz,Draw,3.6,3.549379094067415,1,0,0,-1.0
1647,2024-02-24,4,Barcelona,Getafe,Draw,5.0,4.968489865910594,1,0,0,-1.0
1649,2024-02-24,4,Almeria,Ath Madrid,Draw,4.0,3.7761136305372123,1,1,1,3.0
1651,2023-09-24,4,Sociedad,Getafe,Draw,3.8,3.2345397873694677,1,0,0,-1.0
1654,2023-09-24,4,Las Palmas,Granada,Draw,3.5,3.1119939515724844,1,0,0,-1.0
1657,2024-02-25,4,Cadiz,Celta,Draw,3.0,2.204933628746762,1,1,1,2.0
1660,2024-02-25,4,Real Madrid,Sevilla,Draw,6.0,5.321184079281227,1,0,0,-1.0
1661,2024-05-25,4,Osasuna,Villarreal,Draw,3.6,3.1032027134070455,1,1,1,2.6
1664,2024-05-25,4,Vallecano,Ath Bilbao,Draw,3.5,2.5971409147935853,1,2,0,-1.0
1665,2024-05-25,4,Real Madrid,Betis,Draw,6.0,5.173799578543067,1,1,1,5.0
1666,2023-08-25,4,Las Palmas,Sociedad,Draw,3.1,2.810071687316107,1,1,1,2.1
1667,2023-08-25,4,Celta,Real Madrid,Draw,3.9,3.744229298715535,1,2,0,-1.0
1668,2023-11-25,4,Vallecano,Barcelona,Draw,4.0,3.850197465545743,1,1,1,3.0
1678,2024-05-26,4,Sevilla,Barcelona,Draw,4.0,3.6373876203357467,1,2,0,-1.0
1682,2023-09-26,4,Sevilla,Almeria,Draw,3.8,3.636685882815746,1,0,0,-1.0
1683,2023-09-26,4,Mallorca,Barcelona,Draw,4.2,4.021834684863491,1,1,1,3.2
1696,2023-08-27,4,Villarreal,Barcelona,Draw,3.5,2.340756537436174,1,2,0,-1.0
1699,2023-09-27,4,Ath Bilbao,Getafe,Draw,3.6,3.049666321275018,1,1,1,2.6
1703,2023-09-27,4,Valencia,Sociedad,Draw,3.1,2.57959371006062,1,2,0,-1.0
1707,2024-01-28,4,Cadiz,Ath Bilbao,Draw,3.4,3.1849032633331658,1,1,1,2.4
1717,2023-09-28,4,Granada,Betis,Draw,3.3,2.5513146317174686,1,1,1,2.3
1722,2023-10-28,4,Cadiz,Sevilla,Draw,3.25,2.502185880199428,1,1,1,2.25
1728,2023-10-29,4,Vallecano,Sociedad,Draw,3.2,2.5088029769653657,1,1,1,2.2
1735,2024-03-30,4,Barcelona,Las Palmas,Draw,6.5,5.913384689230336,1,0,0,-1.0
1740,2023-10-30,4,Granada,Villarreal,Draw,3.5,3.1032027134070455,1,2,0,-1.0
1745,2024-03-31,4,Alaves,Sociedad,Draw,2.9,2.306071074871091,1,2,0,-1.0
